brand,product,link,product_description,image_link
Fire-Boltt,Hurricane Smartwatch,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-black-hurricane-smartwatch-34bswaay/18855400/buy,"HD Full Touch Smartwatch - This smartwatch by Fire-Boltt comes with a 3.3 cm full touch HD screen for easy and smooth swipes | Blood Oxygen (SpO2) Tracking - The smartwatch functions as your personal health keeper where it tracks your SpO2 levels at a single touch | 360 Health Tracker - Fire-Boltt Hurricane is your on the go health tracker smartwatch, keep a close watch on your heart rate, monitor your sleep pattern | Fitness Tracking Smartwatch - Track about 30 sports mode in this watch. This smartwatch works like a fitness tracker for you, track calorie, steps and a wide range of sports | IP67 Water Resistant - This smartwatch can withstand dust, rain or sweat. With an IP Rating 67 this smartwatch can be submerge in 1M depth | Smartphone Notifications - All your mobile phone notifications can be seen on the watch. Never miss out any important message or call | In-Built Games - Play games on your wrist to entertain yourself in your pastime | Super Strong Battery - Fire-Boltt Hurricane comes with a battery life of about 7 days and can stay on standby for 15 days, hassle free usage | Stylize Your Watch Each Day - Style every outfit and have a new look on your smartwatch every day with over 100 cloud faces | Click Numerous Pictures - Just one touch and that perfect snap is shot, remote control your mobile phone camera with this smartwatch | Tune Your Favorite Tunes - Fire-Boltt Hurricane allows you to switch between your tunes without opening your smartphone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18855400/2022/12/1/f0fcd6cb-23f5-486a-930b-94f20b0b61aa1669895071157-Fire-Boltt-Black-Hurricane-Smartwatch-34BSWAAY-5761669895070-1.jpg"
Fire-Boltt,"Ultimate 1.39"" Smartwatch",https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-ultimate-139-smartwatch-with-bluetooth-calling--120-sports-mode/25074192/buy,"Color: Black | Fire-Boltt Ultimate is a limited edition, luxury stainless steel designed smartwatch to complement your unique personality and let you make your style statement. | Exquisitely craftmanship - The design enhances your look and the metal build adds on to the durability. | In-built games: You'll never have a dull moment when on the go with the mini-games in Ultimate smartwatch. | Stunning 1.39"" HD display with the sharpest resolution for a clearer view. | Enjoy crisp, clear, and seamless calls with the Bluetooth calling feature in Ultimate. | 120+ sports modes to track and chase your fitness goals. | Complete health suite - Keeps a tab on your vitals, ensuring your health is at its best | IP68 water & dust resistant - Immune to spills, splashes, or dust | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25074192/2023/9/21/8b00f6f6-83d8-4811-bb31-082135319c1d1695280153879-Fire-Boltt-Unisex-Smart-Watches-831695280153287-1.jpg"
NOISE,Color Fit Icon 2 Smartwatch,https://www.myntra.com/smart-watches/noise/noise-icon-2-18-display-with-bluetooth-calling--ai-voice-assistant-smartwatch/20795172/buy,"1.8 inch display (500 nits brightness) | Bluetooth calling | AI voice assistant | 100+ cloud-based watch faces | In-built games | Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, sleep monitor & activity tracker) | 60 sports modes | IP67 waterproof  | 4-day battery | Utility features (stopwatch, alarm, timer, weather, find my phone, camera & music controls) | NoiseFit Track app | With Call Function | Touchscreen | Fitness & Outdoor | Battery Runtime: Upto 4 days | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20795172/2022/11/21/b8dc17e6-fbc7-42b1-b442-aece2d1b28961669020062930-Noise-ColorFit-Icon-2-Smartwatch---Jet-Black-716166902006248-1.jpg"
Fire-Boltt,Hurricane Smartwatch,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-pink-hurricane-smartwatch-34bswaay/18855404/buy,"HD Full Touch Smartwatch - This smartwatch by Fire-Boltt comes with a 3.3 cm full touch HD screen for easy and smooth swipes | Blood Oxygen (SpO2) Tracking - The smartwatch functions as your personal health keeper where it tracks your SpO2 levels at a single touch | 360 Health Tracker - Fire-Boltt Hurricane is your on the go health tracker smartwatch, keep a close watch on your heart rate, monitor your sleep pattern | Fitness Tracking Smartwatch - Track about 30 sports mode in this watch. This smartwatch works like a fitness tracker for you, track calorie, steps and a wide range of sports | IP67 Water Resistant - This smartwatch can withstand dust, rain or sweat. With an IP Rating 67 this smartwatch can be submerge in 1M depth | Smartphone Notifications - All your mobile phone notifications can be seen on the watch. Never miss out any important message or call | In-Built Games - Play games on your wrist to entertain yourself in your pastime | Super Strong Battery - Fire-Boltt Hurricane comes with a battery life of about 7 days and can stay on standby for 15 days, hassle free usage | Stylize Your Watch Each Day - Style every outfit and have a new look on your smartwatch every day with over 100 cloud faces | Click Numerous Pictures - Just one touch and that perfect snap is shot, remote control your mobile phone camera with this smartwatch | Tune Your Favorite Tunes - Fire-Boltt Hurricane allows you to switch between your tunes without opening your smartphone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18855404/2022/12/1/830d4992-51f2-45c4-99de-b694b1625d871669895012818-Fire-Boltt-Pink-Hurricane-Smartwatch-34BSWAAY-40016698950119-1.jpg"
NOISE,Icon Buzz Smart Watch,https://www.myntra.com/smart-watches/noise/noise-colorfit-icon-buzz-bluetooth-calling-smart-watch-with-voice-assistance/20964446/buy,"Bluetooth calling: Make the smart call with Noises first Bluetooth calling smartwatch, loaded with smart features. | Voice Assistance (AI voice assistance): From making calls, playing music, checking the weather, let your smartwatch do as you command, thanks to ColorFit Icon Buzzs voice assistance feature. | 1.69 TFT LCD display: Maximise your viewing experience with ColorFit Buzzs stunning 1.69 TFT LCD display. | In-built games: ColorFit Icon Buzz is more than just fitness, its your partner in fun, with 2 in-built games. | Noise Health Suite: Keep a closer eye on your health with ColorFit Icon Buzz, that comes with SpO2, sleep and 24/7 heart rate monitor. | Up to 7-day battery: Empower your workouts with ColorFit Icon Buzzs up to 7-day battery. | 100+ watch faces: Different faces for different moods. Get more than 100 cloud-based & customisable watch faces with ColorFit Icon Buzz. | IP67 Waterproof: Be adventure ready with IP67 rated waterproof | ColorFit Icon Buzz. Weather report: Take a weather check before making plans, with ColorFit Icon Buzzs weather report feature | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20964446/2022/12/12/64f6e8cd-00aa-47c8-a770-1b109d9df4a91670828910803-NOISE-ColorFit-Icon-Buzz-Bluetooth-Calling-Smart-Watch-with--1.jpg"
CMF by Nothing,Watch Pro,https://www.myntra.com/smart-watches/cmf+by+nothing/cmf-by-nothing-watch-pro/25208120/buy,"Color: Dark Grey Dial with Black Strap | 1.96 AMOLED Display with 600 knits peak brightness | Bluetooth calling with AI Noise reduction | 5 satellite Positioning system | 100 Sports modes | Heart rate, spO2, sleep & stress monitoring | 13 day battery life | The industry's biggest. CMF Watch Pro mighty 1.96 AMOLED display magnifies your information with brighter colours and better visuals than standard OLED. | With 600+ nits peak brightness, the 410x502 resolution screen brings your most important data to life. Get what you need instantly with a 58 fps refresh rate, ensuring ultra smooth touch-responsiveness on-the-go. | Track your outdoor activities with precision. With support for multiple satellite positioning systems, you can effortlessly obtain accurate trace and distance data for activities such as running, cycling, walking and hiking. | Beyond fitness tracking, the CMF Watch Pro also allows you to focus on your wellbeing with a whole host of health tracking features, including real-time heart rate and blood oxygen saturation monitoring, as well as the ability to track your sleep and stress levels. Get reminders for hydration and movement too. Set personalized goals and watch your progress grow with you. | The CMF Watch Pro uses AI technology to deliver unparalleled call clarity. Use the dialpad to access your contact list so you can make and receive calls on-the-go. | The inbuilt microphone and speaker provide reduced background noise and increased speech quality. | Trained on over 100,000 noise models, AI can accurately identify the type of noise in your environment and cancel it out to ensure the clearest calls. | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25208120/2023/9/26/0a21665f-e7f2-401a-ae47-4903cf1c5ebe1695720756900-CMF-by-Nothing-Watch-Pro-8711695720756698-1.jpg"
NOISE,ColorFit Icon Buzz Smart Watch,https://www.myntra.com/smart-watches/noise/noise-colorfit-icon-buzz-bluetooth-calling-smart-watch-with-voice-assistance/20964448/buy,"Color: Maroon | Bluetooth calling: Make the smart call with Noises first Bluetooth calling smartwatch, loaded with smart features. | Voice Assistance (AI voice assistance): From making calls, playing music, checking the weather, let your smartwatch do as you command, thanks to ColorFit Icon Buzzs voice assistance feature. | 1.69 TFT LCD display: Maximise your viewing experience with ColorFit Buzzs stunning 1.69 TFT LCD display. | In-built games: ColorFit Icon Buzz is more than just fitness, its your partner in fun, with 2 in-built games. | Noise Health Suite: Keep a closer eye on your health with ColorFit Icon Buzz, that comes with SpO2, sleep and 24/7 heart rate monitor. | Up to 7-day battery: Empower your workouts with ColorFit Icon Buzzs up to 7-day battery | 100+ watch faces: Different faces for different moods. | Get more than 100 cloud-based & customisable watch faces with ColorFit Icon Buzz. | IP67 Waterproof: Be adventure ready with IP67 rated waterproof | Weather report: Take a weather check before making plans, with ColorFit Icon Buzzs weather report feature. | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20964448/2023/2/20/9405c200-608d-41ac-94d2-621127c85fd31676873168523-Noise-ColorFit-Icon-Buzz-Bluetooth-Calling-Smart-Watch-with--1.jpg"
Fire-Boltt,"Ultimate 1.39"" Smartwatch",https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-ultimate-139-smartwatch-with-bluetooth-calling--120-sports-mode/25074190/buy,"Color: Gold Toned | Fire-Boltt Ultimate is a limited edition, luxury stainless steel designed smartwatch to complement your unique personality and let you make your style statement. | Exquisitely craftmanship - The design enhances your look and the metal build adds on to the durability. | In-built games: You'll never have a dull moment when on the go with the mini-games in Ultimate smartwatch. | Stunning 1.39"" HD display with the sharpest resolution for a clearer view. | Enjoy crisp, clear, and seamless calls with the Bluetooth calling feature in Ultimate. | 120+ sports modes to track and chase your fitness goals. | Complete health suite - Keeps a tab on your vitals, ensuring your health is at its best | IP68 water & dust resistant - Immune to spills, splashes, or dust | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25074190/2023/9/21/52ad165b-30f0-44f5-9b6b-03b9809c124e1695280129238-Fire-Boltt-Unisex-Smart-Watches-1041695280128575-1.jpg"
NOISE,Mettle EliteEdition Smartwatch,https://www.myntra.com/smart-watches/noise/noise-mettle-14-display-metal-strap-bluetooth-calling-smartwatch/24347726/buy,"Color: Silver-toned | 1.4"" HD display: A big view to enjoy. Premium metal finish with metallic straps | 150+ watch faces- Pick according to your mood. | 7-day battery life (2 days with calling) - Stay powered up for longer | NoiseFit app - Your personal coach, fitness community, and wellness partner rolled into one. | Complete challenges, compete with friends and earn exclusive offers and rewards. | With Call Function Touchscreen Fitness & Outdoor Battery Runtime: Upto 7 days | Warranty: 1 year | Warranty provided by Brand/Manufacturer","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24347726/2023/8/7/ddbe6619-4bcc-4a60-bcb7-74968cd96b141691378082642-Noise-NoiseFit-Mettle-Elite-Edition-Smartwatch---Elite-Silve-1.jpg"
Bani Women,Ethnic Motifs A-Line Midi Dress,https://www.myntra.com/dresses/bani+women/bani-women-v-neck-ethnic-motifs-a-line-midi-dress/21972748/buy,"Blue ethnic motifs print a-line dress | V-neck | Three-quarter, regular sleeves | Midi length in flared hem | Cotton fabric","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21972748/2023/2/14/221c5634-9c6c-4f93-90c2-0cee48ee16371676375243031Dresses1.jpg"
Tulsattva,Midi Dress,https://www.myntra.com/dresses/tulsattva/tulsattva-off-white-midi-dress/19628870/buy,"Off white solid self design fit & flare dress | Round neck | Three-quarter, regular sleeves | Lace inserts detail | Midi length in flared hem | Schiffli fabric | Button closure | Comes with a belt","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19628870/2022/8/24/520cf7bb-1578-484c-944a-1ec9d2f4d1991661282657161Dresses1.jpg"
Pink Fort,Striped A-Line Midi Dress,https://www.myntra.com/dresses/pink+fort/pink-fort-striped-a-line-midi-dress/30007321/buy,"Purple and white striped printed a-line dress | Shirt collar | Three-quarter, regular sleeves | Midi length in flared hem","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30007321/2024/6/20/70325f22-553e-4e6e-9f14-b8c634110b431718882882337EthnicDresses1.jpg"
Sera,Shirt Collar Wrap Dress,https://www.myntra.com/dresses/sera/sera-fuchsia-shirt-collar-cuffed-sleeve-wrap-dress/25218702/buy,"Fuchsia solid wrap dress dress | Shirt collar | Long, cuffed sleeves | Tie-up detail | Above knee length  in straight hem","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25218702/2023/9/28/3d8b873f-274e-4403-81e1-816b7f5597031695901342743SeraFuchsiaDress1.jpg"
StyleCast,Bodycon Maxi Dress,https://www.myntra.com/dresses/stylecast/stylecast-red-shoulder-straps-bodycon-maxi-dress/25323250/buy,"Red solid bodycon dress | Shoulder straps | Sleeveless, no sleeves | Midi length in straight hem","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25323250/2023/10/5/31a1cef6-74e2-492b-ae4b-958f338fea2d1696448955699StyleCastRedBodyconMaxiDress1.jpg"
FableStreet,Satin Sheath Midi Tie-Up Neck Dress,https://www.myntra.com/dresses/fablestreet/fablestreet-women-black-tie-up-neck-satin-formal-sheath-midi-dress/20689946/buy,"Black solid solid sheath dress | Tie-up neck | Sleeveless, no sleeves | Midi length in straight hem | Satin fabric | Zip closure","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20689946/2022/11/10/2ca77bd9-3728-4f36-b57f-ee972f1c83f21668071773063Dresses1.jpg"
